,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
38,38,38,38,38,38,38,38,38,38,38,38,38,HumphreysBock_6_CSC,CSC,The squad behind the armored vehicle,are,is,0,27.003474965126024,-7.595415115356445,-6.600968837738037,0,26.412900317444183,-6.418391227722168,-5.393774032592773,0,28.714137398079075,-4.779402256011963,-3.870093822479248,0,24.15472157258969,-6.331020355224609,-5.18680477142334,0,11.492949477345576,-7.290886402130127,-5.249537944793701,0,20.5742021799091,-7.449440479278564,-6.098655223846436,0,39.32038809001916,-6.265368938446045,-5.8315043449401855,0,30.046908541063388,-7.259716510772705,-6.414651393890381,0,12.739944978359128,-7.244649887084961,-5.320499420166016,0,36.230132206033225,-6.304234981536865,-5.738845348358154,0,26.92891953124985,-6.607922077178955,-5.609690189361572,0,30.59182071600197,-6.973186016082764,-6.153913974761963,0,28.181385517091343,-7.541064262390137,-6.605582237243652,0,26.94949168680925,-6.310556888580322,-5.313370227813721,0,22.33270192147185,-7.421633720397949,-6.175251483917236,0,14.74111142450494,-6.543774604797363,-4.788722515106201,0,21.87550942693492,-5.6946868896484375,-4.421751022338867,0,6.628415777947397,-6.204056262969971,-3.558835029602051,0,7.930796787232341,-6.652102947235107,-4.200315952301025,0,9.779943016597178,-7.000092506408691,-4.77817440032959,0,11.564813980490344,-6.80943775177002,-4.775135040283203,0,10.804269259135452,-6.456174850463867,-4.345283031463623,0,18.85801695623692,-5.904092788696289,-4.444830417633057,0,13.683598922773571,-5.957895278930664,-4.1160736083984375,0,13.882144838932268,-6.722735404968262,-4.897622108459473,0,10.586879593959543,-4.077352523803711,-1.9437005519866943,0,36.22019563968104,-6.032511234283447,-5.466691493988037,0,43.997150702279576,-5.498518943786621,-5.257241249084473,0,20.70597397084853,-5.3807244300842285,-4.0379838943481445,0,25.93534601253346,-4.512929916381836,-3.463598251342773
39,39,39,39,39,39,39,39,39,39,39,39,39,HumphreysBock_6_PPD,PPD,The soldiers inside the armored vehicles,are,is,100,93.80601554388797,-4.585119247436523,-7.302769660949707,100,84.60373682544048,-5.128797054290772,-6.832650661468506,100,88.6272364790609,-3.4015097618103027,-5.454727649688721,100,88.9038422233239,-4.027262210845947,-6.108218669891357,100,92.59808226905338,-4.024384021759033,-6.550913333892822,100,75.54821736387443,-6.093995094299316,-7.222063064575195,100,82.12535018320287,-5.790430545806885,-7.315293788909912,100,86.83702692119223,-5.094083309173584,-6.980708599090576,100,60.164544487780624,-6.686350345611572,-7.0986762046813965,100,79.1641172176588,-5.292198181152344,-6.627044677734375,100,85.40471342048986,-4.5453782081604,-6.31208086013794,100,79.35390855772134,-5.811768531799316,-7.158160209655762,100,83.2750252390692,-6.19597053527832,-7.801216125488281,100,93.08929611863262,-4.99189567565918,-7.59238338470459,100,89.36698030020254,-5.08234167098999,-7.211128711700439,100,75.45410791991863,-4.697604179382324,-5.820584297180176,100,80.87740405634464,-3.953484535217285,-5.395548343658447,100,82.50239242154565,-2.97171401977539,-4.522477149963379,100,70.9331872674895,-4.198182106018066,-5.090323448181152,100,66.60962321830922,-4.730108261108398,-5.420689582824707,100,68.05515379409024,-5.519289970397949,-6.27559757232666,100,81.94104273584058,-5.923076152801514,-7.435434341430664,100,65.32813788160786,-5.018997669219971,-5.652492046356201,100,64.19596927427826,-4.734543323516846,-5.318423271179199,100,85.10365346936699,-4.387804985046387,-6.130558967590332,100,99.33639185817891,-2.9087514877319336,-7.917326927185059,100,93.11890659808128,-3.880381584167481,-6.485481262207031,100,93.3793268449176,-3.9801344871521,-6.626607418060303,100,74.06300523821662,-4.938586711883545,-5.987832546234131,100,95.6307425165018,-2.839970588684082,-5.925871849060059
40,40,40,40,40,40,40,40,40,40,40,40,40,HumphreysBock_6_PPC,PPC,The soldiers behind the armored vehicles,are,is,100,88.10060902586001,-5.817516803741455,-7.819509029388428,100,90.70443241815256,-4.7124857902526855,-6.990554332733154,100,93.2293778362075,-3.2970728874206543,-5.9195427894592285,100,87.10624092275285,-4.522138595581055,-6.432523727416992,100,97.0347358926238,-3.984659194946289,-7.472762107849121,100,69.27597261496653,-6.938317775726318,-7.751370906829834,100,73.42457146645158,-6.417237758636475,-7.433509349822998,100,87.87471782744352,-5.627622604370117,-7.608242034912109,100,74.10443229328916,-6.923873901367188,-7.975277423858643,100,82.43683291844492,-5.632976531982422,-7.179204940795898,100,79.82012178488021,-5.4380364418029785,-6.813126087188721,100,75.36609353945575,-6.006294250488281,-7.124527931213379,100,73.01557302364692,-7.4604644775390625,-8.455877304077148,100,94.29102783177731,-4.834559440612793,-7.638906478881836,100,84.18291393550614,-6.021355628967285,-7.693256855010986,100,76.23370794835819,-4.481785297393799,-5.647320747375488,100,84.3215732288445,-3.877980709075928,-5.560332775115967,100,83.03624828658151,-2.872868776321411,-4.461067199707031,100,74.78864963453472,-4.004231929779053,-5.091603755950928,100,70.37167173890651,-4.617959499359131,-5.4830193519592285,100,77.98873250480142,-4.466057777404785,-5.731067657470703,100,85.07027831815175,-4.94666862487793,-6.686792373657227,100,76.48768613242078,-3.9887094497680655,-5.168314933776856,100,74.87310578942446,-3.7050065994262695,-4.796862602233887,100,88.49733640917414,-3.1928820610046387,-5.233275890350342,100,99.06672439088915,-2.9645047187805176,-7.629353046417236,100,87.93693045194803,-4.136667251586914,-6.123138427734375,100,94.99906200339451,-4.021971702575684,-6.966213226318359,100,72.55512190817983,-4.644289970397949,-5.616456985473633,100,92.81220805992363,-3.307999610900879,-5.866193771362305
41,41,41,41,41,41,41,41,41,41,41,41,41,HumphreysBock_6_PSC,PSC,The soldiers behind the armored vehicle,are,is,100,50.216554241319855,-7.241597652435303,-7.250259876251221,100,82.42436790745927,-4.999330520629883,-6.544698238372803,100,79.16880842675303,-3.612313985824585,-4.947444915771484,100,64.60477209048966,-5.418927192687988,-6.020638465881348,100,71.67021694750949,-4.970982551574707,-5.899144172668457,0,41.29991774452062,-7.394073963165283,-7.042493343353272,100,50.48669231550116,-6.656980514526367,-6.676448822021484,0,47.69155700199197,-6.11600399017334,-6.0236005783081055,0,29.923576054027297,-7.583401679992676,-6.732461929321289,100,64.41116546885564,-5.598403453826904,-6.1916584968566895,100,58.88600391570984,-5.931879997253418,-6.291134834289551,0,43.344742422387405,-6.288650035858154,-6.020850658416748,100,57.6729392583294,-7.268812656402588,-7.578174114227295,0,45.78340196458719,-5.698018550872803,-5.528953075408936,0,26.55116953743861,-7.246201515197754,-6.228686332702637,0,44.13938724174707,-5.680271148681641,-5.444764137268066,0,36.00151686568345,-5.068198204040527,-4.492899894714356,0,19.07268956910569,-5.15672779083252,-3.7114338874816895,0,27.60835258893825,-5.107449531555176,-4.143476963043213,0,22.9881816433394,-5.743596076965332,-4.534617424011231,0,31.95932993988525,-6.191359043121338,-5.435717582702637,0,47.270867362717055,-5.460383892059326,-5.351109981536865,0,27.120051731163507,-5.6794939041137695,-4.690953731536865,0,22.985176520893376,-5.389431953430176,-4.180283546447754,100,57.95254383502287,-4.625923156738281,-4.946748733520508,100,98.4958490536028,-2.856567144393921,-7.038352966308594,100,61.14127887284008,-4.737298011779785,-5.190552711486816,100,78.71031253519068,-4.691636562347412,-5.99918794631958,100,60.23476167133146,-4.6564621925354,-5.071718692779541,100,83.85567603893591,-3.732659339904785,-5.38018798828125
42,42,42,42,42,42,42,42,42,42,42,42,42,HumphreysBock_7_CPD,CPD,The team in to the race cars,are,is,100,65.32074990779186,-6.043124198913574,-6.676292419433594,100,74.34371344431263,-4.193204879760742,-5.257115364074707,100,94.27230734863863,-3.018551826477051,-5.819426536560059,100,93.77325312756888,-4.564822196960449,-7.276847839355469,100,79.97403222900235,-6.742630958557129,-8.127303123474121,100,78.42327226497044,-6.527242660522461,-7.817748069763184,100,92.15726684218625,-4.827984809875488,-7.29189395904541,100,81.43665802762386,-5.501291751861572,-6.979928493499756,0,43.06577321150469,-5.867807388305664,-5.588639259338379,100,89.63947652412585,-4.630034446716309,-6.787827491760254,100,75.00392513230032,-5.709654331207275,-6.808475971221924,100,93.5049936812932,-4.471428871154785,-7.1384100914001465,100,67.69321975027158,-5.508217811584473,-6.247926712036133,100,92.29392458416292,-4.946728229522705,-7.429697513580322,100,94.13154411204664,-5.318652153015137,-8.093753814697266,100,65.79373208043981,-4.52418851852417,-5.178304195404053,100,82.7657635059986,-3.788962364196777,-5.358078956604004,100,85.11340750318045,-3.6388769149780273,-5.3824005126953125,100,87.90078317668588,-2.998486518859864,-4.9815545082092285,100,74.38527423125603,-4.505399703979492,-5.571490287780762,100,52.3613516550306,-4.941520690917969,-5.036045074462891,100,67.85387520017684,-3.812644481658936,-4.559709072113037,100,83.8036037673482,-3.276261329650879,-4.919948577880859,100,67.13331749092937,-4.479516506195068,-5.193737506866455,100,60.97901490594984,-4.43813419342041,-4.884564399719238,0,23.812638395442626,-4.7258477210998535,-3.562868595123291,100,83.68297704300373,-4.656228065490723,-6.291054725646973,100,80.81198639089912,-5.224714279174805,-6.662553787231445,100,86.07797146960439,-4.661576271057129,-6.4833574295043945,100,95.96934703748605,-3.101957082748413,-6.27205753326416
43,43,43,43,43,43,43,43,43,43,43,43,43,HumphreysBock_7_CPC,CPC,The team close to the race cars,are,is,100,86.25921471476171,-4.390793323516846,-6.227781772613525,100,68.00813377312771,-5.839733123779297,-6.593878746032715,100,92.48289676968228,-3.32033920288086,-5.830182075500488,100,97.08492233547234,-4.346297264099121,-7.851986885070801,100,80.82610485234603,-5.450770378112793,-6.889520645141602,100,72.77026589265614,-6.120866775512695,-7.103864669799805,100,86.70465339549759,-5.191240310668945,-7.066333770751953,100,76.1737251267168,-5.786490440368652,-6.948718070983887,100,68.76648182137328,-6.54155158996582,-7.330776214599609,100,89.04004603158802,-5.042476177215576,-7.137314319610596,100,70.32952007354416,-5.231989860534668,-6.095028877258301,100,90.38657202934954,-5.407104015350342,-7.648038864135742,100,72.95799912418008,-6.0530853271484375,-7.045578002929688,100,92.76348812747098,-5.817721366882324,-8.368635177612305,100,95.30754350353445,-5.896690845489502,-8.907843589782715,100,69.26245225510804,-5.1171555519104,-5.9295735359191895,100,84.12189782890684,-4.128611564636231,-5.795937538146973,100,74.55040597374233,-4.545720100402832,-5.620495796203613,100,73.68737794997206,-4.490581512451172,-5.520364284515381,100,67.81633701999084,-5.163200378417969,-5.908544540405273,100,64.35299330596744,-5.5330963134765625,-6.123814582824707,100,84.56383116577219,-4.015316486358643,-5.716109752655029,100,88.85222681930912,-3.5177042484283447,-5.593439102172852,100,59.86463242680905,-6.242419242858887,-6.642247200012207,100,63.787514852953166,-5.350613117218018,-5.91676664352417,100,60.102289728903756,-3.4466638565063477,-3.8563928604125977,100,97.18696260511469,-3.425278663635254,-6.967650413513184,100,78.16921306517743,-5.954846382141113,-7.230401039123535,100,83.71720901094073,-5.055172920227051,-6.692508697509766,100,89.86560940576764,-4.179716110229492,-6.362096786499023
44,44,44,44,44,44,44,44,44,44,44,44,44,HumphreysBock_7_CSC,CSC,The team close to the race car,are,is,0,2.823281118778118,-8.756444931030273,-5.217813491821289,0,10.680617342079463,-8.557511329650879,-6.433723449707031,0,33.53079085293236,-4.814713478088379,-4.130438804626465,0,14.191687753427038,-7.164124488830566,-5.3646650314331055,0,3.1642603623821506,-9.286100387573242,-5.86500358581543,0,17.80000737395156,-7.770712375640869,-6.240756034851074,0,21.82898052932692,-6.764116764068604,-5.4884562492370605,0,14.396446851386994,-7.24592113494873,-5.4631757736206055,0,11.23899608532467,-8.240724563598633,-6.174166679382324,0,24.460557024791235,-6.955514907836914,-5.8279218673706055,0,26.75698015000296,-6.402769565582275,-5.395781993865967,0,19.06801641403493,-7.519421100616455,-6.073824405670166,0,20.10566962766428,-7.857911586761475,-6.478208541870117,0,13.348883274039522,-8.071887016296387,-6.201429843902588,0,21.90245450043488,-8.138103485107422,-6.866743564605713,0,6.381029751259402,-7.1850199699401855,-4.49911642074585,0,16.681460072674973,-6.132562160491943,-4.524188995361328,0,6.345141195525389,-7.577040672302246,-4.885113716125488,0,6.889910348296436,-6.534499645233154,-3.930775165557861,0,10.502322312672405,-6.839442253112793,-4.696825981140137,0,30.09369435586085,-6.043913841247559,-5.20107364654541,0,8.283131442225407,-6.551803112030029,-4.147317886352539,0,7.435876114457621,-6.186195373535156,-3.664610147476196,0,5.838792915087911,-7.428643226623535,-4.648159027099609,0,12.171750850336457,-6.414093971252441,-4.437828540802002,0,21.317879376107047,-4.615836143493652,-3.3099663257598877,0,12.87012772277229,-6.952983856201172,-5.040493011474609,0,18.55042777166143,-7.593177795410156,-6.113686561584473,0,14.845181564526737,-6.689575672149658,-4.942780017852783,0,5.6722698971204935,-7.359706401824951,-4.548520565032959
45,45,45,45,45,45,45,45,45,45,45,45,45,HumphreysBock_7_PPD,PPD,The drivers in to the race cars,are,is,100,84.35414955628154,-4.9509477615356445,-6.63576602935791,100,65.63487993662393,-4.763516902923584,-5.410582065582275,100,98.49909772163646,-2.7310099601745605,-6.9149909019470215,100,97.05404623350536,-4.211262702941895,-7.706098079681396,100,94.66446665833097,-4.849784851074219,-7.725734710693359,100,84.34701167295529,-5.854006767272949,-7.538284301757812,100,93.79323918616412,-4.99056339263916,-7.706017017364502,100,91.24043056641956,-5.075958728790283,-7.419310092926025,100,77.89296002920535,-5.188934803009033,-6.448374271392822,100,98.27915096700612,-3.419011354446411,-7.464005470275879,100,94.27214256284228,-4.996234893798828,-7.797079086303711,100,93.83604140495711,-4.626651287078857,-7.349481105804443,100,91.8189974267131,-5.191132068634033,-7.609136581420898,100,97.0263000741054,-4.535525321960449,-8.020700454711914,100,95.58038286646206,-4.712066650390625,-7.785981178283691,100,88.1473340904287,-3.503767490386963,-5.510224342346191,100,84.92463863123722,-3.2947959899902344,-5.02349853515625,100,93.07021152541364,-2.809126615524292,-5.406651496887207,100,91.67200914950058,-2.9816112518310547,-5.380206108093262,100,72.38237362662201,-3.729367256164551,-4.692875862121582,100,87.43558690980696,-2.385985851287842,-4.326019763946533,100,85.34270574498804,-2.5885777473449707,-4.350314617156982,100,84.55218803675734,-2.184131145477295,-3.884032726287842,100,84.41078072998076,-2.002049446105957,-3.691164970397949,100,90.93910299217056,-2.700592517852783,-5.006814479827881,100,99.0338428752269,-2.748077392578125,-7.377967834472656,100,95.99268779264474,-4.264103412628174,-7.4402546882629395,100,93.65642844924184,-4.425343990325928,-7.11753511428833,100,89.66713928859552,-4.07294511795044,-6.233720302581787,100,97.4397150870578,-2.630590915679932,-6.2697062492370605
46,46,46,46,46,46,46,46,46,46,46,46,46,HumphreysBock_7_PPC,PPC,The drivers close to the race cars,are,is,100,95.4747566140453,-3.647562980651856,-6.69675350189209,100,69.73380626899012,-4.820379257202148,-5.655033111572266,100,96.37793781834488,-3.133594989776612,-6.414828777313232,100,97.7841399275416,-3.533327579498291,-7.320449352264404,100,96.36581353593444,-4.17114782333374,-7.448914051055908,100,79.08627061583661,-6.193824291229248,-7.5239577293396,100,85.61208369317573,-5.570798397064209,-7.354236125946045,100,89.45291764306423,-5.551677703857422,-7.689540863037109,100,77.64913833024505,-6.051271915435791,-7.296607494354248,100,95.13807843372034,-5.183242321014404,-8.157137870788574,100,93.49613817980732,-4.991912841796875,-7.657436847686768,100,89.6676429277281,-5.904520988464356,-8.065350532531738,100,89.46487847102236,-5.7285027503967285,-7.867634296417236,100,96.1505650145332,-5.277087211608887,-8.495076179504395,100,96.78088553576411,-5.598080635070801,-9.001423835754395,100,90.80664672471828,-3.629073143005371,-5.91932487487793,100,86.86289476628897,-3.2597341537475586,-5.148624420166016,100,86.36567395261875,-3.178061485290528,-5.02406120300293,100,83.99160073262314,-3.440427780151367,-5.098031044006348,100,66.94258236421388,-4.410691738128662,-5.116281032562256,100,76.95586946536285,-4.3134355545043945,-5.519256591796875,100,88.45687003121311,-3.461270332336426,-5.497694969177246,100,83.42582280365073,-2.454575300216675,-4.070687294006348,100,75.14451523599652,-3.90258264541626,-5.008917331695557,100,79.30737129294543,-3.9635729789733887,-5.307126522064209,100,99.20290738230149,-2.8685851097106934,-7.6925368309021,100,96.55765139848324,-3.3369712829589844,-6.670957565307617,100,92.7416594879347,-5.165541648864746,-7.713208198547363,100,85.99456811027106,-4.14171314239502,-5.956552028656006,100,91.43584045577568,-3.252247333526612,-5.620298862457275
47,47,47,47,47,47,47,47,47,47,47,47,47,HumphreysBock_7_PSC,PSC,The drivers close to the race car,are,is,0,11.664024463762187,-6.614391326904297,-4.589753150939941,0,30.18720942366724,-6.493736267089844,-5.655337333679199,0,38.47534285045619,-4.488743305206299,-4.019322872161865,0,26.943277700415933,-5.9180216789245605,-4.9205193519592285,0,12.913941281558523,-7.546150207519531,-5.637560844421387,0,20.19566667370228,-7.815110683441162,-6.441000938415527,0,29.0408842338913,-6.903862953186035,-6.010463714599609,100,50.8245197474067,-5.927762031555176,-5.960745811462402,0,20.056930090628057,-7.620182037353516,-6.2374420166015625,0,48.884553046558906,-6.550461769104004,-6.505836486816406,0,46.95359382855224,-6.1265130043029785,-6.004505634307861,0,27.23756770155893,-7.51365852355957,-6.531055927276611,0,49.92926125477723,-7.047892093658447,-7.04506254196167,0,31.96933684306425,-6.88744068145752,-6.132259368896484,0,34.048732838947146,-7.703490257263184,-7.042366981506348,0,33.52366012229204,-5.38240909576416,-4.697814464569092,0,36.96081188234125,-4.556626796722412,-4.022728443145752,0,6.8905772416091065,-6.623130798339844,-4.019510269165039,0,24.90660552036689,-4.7818989753723145,-3.678299427032471,0,16.693810648090274,-5.746720314025879,-4.139235496520996,0,37.82253658539042,-5.14470100402832,-4.647613525390625,0,15.033274443833635,-5.724592208862305,-3.992598533630371,0,9.964949622386014,-4.567215919494629,-2.366090774536133,0,18.54282086711313,-4.809967994689941,-3.329973220825196,0,35.05481666186474,-4.701040744781494,-4.084410190582275,100,98.11193056682241,-2.6654975414276123,-6.61605167388916,0,18.701607606844668,-6.280791282653809,-4.811274528503418,100,52.53631149361322,-6.383722305297852,-6.485261917114258,0,41.554514144736345,-5.141581535339356,-4.800493240356445,0,8.068579580247757,-7.123793125152588,-4.690727710723877
48,48,48,48,48,48,48,48,48,48,48,48,48,HumphreysBock_8_CPD,CPD,The secretarial staff in the tiny desks,are,is,100,51.667715144457226,-6.343900203704834,-6.410633563995361,100,68.04238091871728,-5.877994060516357,-6.633714199066162,100,77.31529789034717,-5.749785423278809,-6.975986480712891,100,59.38660000621475,-5.915905952453613,-6.295876502990723,100,64.94928674743258,-6.496976852416992,-7.113787651062012,100,79.54029173213002,-5.62849235534668,-6.986298561096191,100,83.59887631850754,-5.695917129516602,-7.324597358703613,100,78.80768093818932,-5.773180961608887,-7.086552619934082,100,77.97049790316531,-7.329664707183838,-8.593612670898438,100,80.77484143610833,-5.277868270874023,-6.713314056396484,100,75.55730665325306,-4.690659523010254,-5.819219589233398,100,75.76782137214292,-6.099267482757568,-7.239259719848633,100,86.90498585428044,-6.451456069946289,-8.344039916992188,100,90.62153063611012,-4.991714477539063,-7.2599897384643555,100,78.60904231335233,-6.518465042114258,-7.81998348236084,100,55.48584467647368,-5.494258403778076,-5.714579105377197,100,60.89406708693335,-5.904029846191406,-6.346891403198242,100,56.4058380052518,-3.393762588500977,-3.651412010192871,100,62.07224304893517,-5.98036527633667,-6.472980976104736,100,58.16375303750908,-5.892023086547852,-6.221522331237793,100,70.25475955289104,-6.949712753295898,-7.809171676635742,100,89.09569656563215,-4.9242448806762695,-7.024798393249512,100,66.47384261345911,-5.428606986999512,-6.113089561462402,100,92.02901429637294,-4.845848083496094,-7.292143821716309,100,68.70409701882461,-5.263515472412109,-6.049837112426758,0,47.946940525091684,-4.019431114196777,-3.937262535095215,100,83.33137332825255,-4.838375091552734,-6.447671890258789,100,69.9525101497472,-5.699474334716797,-6.544511795043945,100,77.8809531343364,-5.607423782348633,-6.866166114807129,100,85.20086060744322,-4.761456489562988,-6.511898994445801
